0.0122,0.596,0.62,0,0.82,-6.133,0,0.039,80.029,0.102,O
0.0451,0.48,0.624,0,0.337,-6.131,1,0.382,165.057,0.704,T
0.0697,0.661,0.442,1.15e-05,0.136,-7.297,0,0.0285,82.758,0.299,C
0.0381,0.639,0.628,0,0.386,-7.578,0,0.0399,90.482,0.43,C
0.463,0.631,0.623,1.7e-06,0.151,-6.969,1,0.265,80.23,0.765,B
0.0455,0.423,0.643,0,0.172,-7.261,1,0.287,84.336,0.708,P
0.337,0.667,0.747,0,0.115,-7.059,1,0.189,86.917,0.918,C
0.214,0.498,0.742,0,0.0642,-6.248,0,0.259,78.428,0.302,C
0.177,0.696,0.526,0,0.192,-10.504,0,0.171,88.931,0.703,C
0.36,0.298,0.428,0.2,0.0919,-8.094,1,0.0438,111.488,0.0396,G
0.653,0.774,0.534,0.423,0.123,-9.441,1,0.0743,119.974,0.572,N
0.0834,0.696,0.786,0.419,0.0446,-7.593,1,0.0467,96.001,0.76,F
0.576,0.293,0.298,7.2e-05,0.11,-11.276,0,0.0297,95.993,0.191,S
0.748,0.318,0.375,0.00132,0.42,-7.357,0,0.036,140.211,0.0455,P
0.961,0.47,0.158,3.22e-05,0.0705,-14.105,0,0.12,85.427,0.11,R
0.0209,0.635,0.653,0.088,0.0937,-8.825,1,0.0346,150.031,0.215,N
0.568,0.672,0.602,0.000709,0.0622,-7.518,1,0.0308,109.993,0.284,M
0.95,0.523,0.339,0.326,0.174,-12.187,1,0.0377,82.821,0.129,O
0.00409,0.72,0.78,0.75,0.321,-8.516,0,0.0651,130.0,0.198,R
0.334,0.48,0.776,0.000217,0.133,-5.65,1,0.0432,171.135,0.95,Y
0.307,0.501,0.57,0.000301,0.206,-7.83,1,0.0314,126.497,0.539,Y
0.526,0.627,0.539,3.61e-06,0.129,-8.226,1,0.0274,137.598,0.718,Y
0.0246,0.639,0.748,1.16e-05,0.0883,-6.601,0,0.0363,142.852,0.97,O
0.432,0.601,0.532,6.25e-06,0.0925,-9.119,1,0.0286,136.571,0.341,P
0.233,0.59,0.78,1.51e-05,0.129,-7.832,1,0.0304,133.086,0.581,Y
0.0376,0.625,0.505,6.99e-06,0.0847,-9.978,1,0.0274,118.467,0.709,Y
0.0931,0.551,0.852,5.29e-05,0.233,-6.05,0,0.0395,93.493,0.787,Y
0.853,0.512,0.347,9.16e-05,0.106,-11.222,1,0.0361,128.525,0.41,Y
0.0797,0.562,0.783,0.00174,0.083,-7.377,1,0.0322,147.714,0.73,Y
0.018,0.554,0.934,0,0.0647,-6.359,1,0.0442,91.197,0.809,O
0.0855,0.0759,0.916,0.000903,0.208,-2.348,1,0.1,173.208,0.173,M
0.000124,0.322,0.88,0.148,0.361,-3.666,1,0.0424,112.508,0.541,C
0.000482,0.139,0.931,0.308,0.0917,-4.252,1,0.0586,162.833,0.383,M
0.000209,0.334,0.908,0.367,0.204,-3.668,0,0.0416,108.14,0.622,C
0.00314,0.0962,0.909,0.0038,0.128,-2.327,1,0.0881,172.275,0.484,F
0.000106,0.099,0.977,3.36e-06,0.123,-3.182,1,0.111,177.609,0.313,M
0.001,0.131,0.952,0.000717,0.0836,-2.106,1,0.0639,164.695,0.356,C
0.00353,0.299,0.897,0.0507,0.159,-3.088,0,0.048,106.631,0.365,F
0.000833,0.0914,0.941,0.0139,0.156,-2.374,1,0.0688,163.687,0.186,C
0.907,0.252,0.284,0.975,0.356,-17.786,1,0.0309,154.327,0.371,S
0.89,0.564,0.472,0.207,0.101,-10.59,1,0.03,111.029,0.594,B
0.838,0.718,0.334,0.00228,0.103,-12.226,1,0.0328,112.899,0.53,T
0.425,0.65,0.497,0.0412,0.131,-9.19,1,0.0284,127.989,0.629,G
0.507,0.667,0.446,0.000272,0.285,-9.635,1,0.0241,104.501,0.602,C
0.602,0.55,0.71,0.0816,0.109,-8.909,1,0.0432,144.276,0.158,B
0.888,0.552,0.416,0.000522,0.109,-11.072,1,0.0317,86.089,0.497,Y
0.535,0.688,0.505,0.482,0.217,-9.16,1,0.0286,121.046,0.767,P
0.587,0.765,0.737,0.58,0.175,-10.517,1,0.297,82.747,0.238,P
0.635,0.435,0.598,0.602,0.237,-10.307,1,0.0715,175.972,0.142,S
0.571,0.582,0.655,4.9e-06,0.151,-9.888,0,0.0724,84.27,0.449,N
0.437,0.699,0.629,0.0352,0.161,-8.965,0,0.0315,119.007,0.576,F
0.522,0.63,0.783,0.000148,0.151,-9.279,1,0.322,81.857,0.868,P
0.727,0.689,0.534,0.00174,0.11,-10.335,1,0.0325,100.746,0.48,M
0.549,0.658,0.658,0.0897,0.109,-10.089,1,0.0454,158.494,0.357,B
0.786,0.617,0.514,0.176,0.102,-10.312,0,0.0626,112.887,0.145,P
0.264,0.743,0.549,0.00628,0.0872,-9.128,1,0.0262,110.008,0.437,T
0.977,0.273,0.436,0.888,0.0935,-12.829,1,0.184,87.442,0.63,S
0.421,0.544,0.624,0.000286,0.192,-7.924,1,0.0673,88.809,0.615,F
0.603,0.343,0.888,0,0.589,-2.58,1,0.149,129.879,0.581,M
0.105,0.275,0.977,1.08e-05,0.472,-4.418,1,0.378,87.678,0.101,O
0.112,0.351,0.937,0.00147,0.606,-4.632,1,0.109,131.926,0.406,R
0.168,0.528,0.941,0.000498,0.0931,-1.596,1,0.193,128.904,0.466,O
0.195,0.292,0.396,0.828,0.0871,-10.031,1,0.0287,139.033,0.0514,G
0.351,0.326,0.925,0,0.833,-6.93,1,0.52,148.39,0.716,P
0.474,0.289,0.885,0,0.273,-3.395,1,0.361,94.906,0.18,O
0.563,0.246,0.871,7.85e-06,0.159,-3.785,1,0.102,91.218,0.199,F
0.152,0.427,0.601,3.63e-06,0.6,-6.565,1,0.0359,133.296,0.252,T
0.306,0.413,0.829,0,0.317,-3.19,1,0.169,122.934,0.417,C
0.7,0.61,0.433,0.0149,0.212,-10.045,1,0.0887,101.732,0.611,C
0.15,0.542,0.624,0.0319,0.0863,-7.147,0,0.123,144.435,0.367,C
0.624,0.673,0.43,0.0411,0.082,-8.97,1,0.0434,79.939,0.605,Y
0.602,0.514,0.46,0.000235,0.136,-9.236,1,0.289,121.82,0.422,S
0.677,0.506,0.292,0.0949,0.661,-9.111,1,0.0756,129.14,0.606,N
0.0279,0.323,0.901,0.542,0.321,-6.555,1,0.248,153.8,0.112,O
0.404,0.659,0.543,0.0875,0.169,-7.99,0,0.0415,96.816,0.276,R
0.189,0.543,0.555,5.73e-06,0.369,-9.378,1,0.0604,100.211,0.487,B
0.0117,0.556,0.511,8.28e-05,0.0316,-7.848,1,0.122,144.548,0.735,C
0.67,0.407,0.282,0.00639,0.117,-13.957,1,0.0472,102.522,0.165,T
0.312,0.362,0.45,0.332,0.0965,-8.204,1,0.0628,83.441,0.162,C
0.56,0.354,0.76,0.426,0.105,-7.705,1,0.111,171.996,0.763,C
0.218,0.591,0.539,2.43e-05,0.384,-8.302,1,0.029,76.306,0.419,C
0.0336,0.489,0.524,0.785,0.255,-9.497,1,0.0463,70.832,0.809,Y
0.2,0.355,0.549,0.00165,0.26,-8.937,1,0.0378,161.368,0.439,G
0.023,0.565,0.284,0.098,0.113,-11.881,1,0.0286,131.309,0.314,R
0.263,0.347,0.273,0.126,0.0943,-13.935,1,0.0315,130.233,0.0709,O
0.219,0.587,0.358,0.00201,0.192,-9.194,1,0.0276,96.685,0.368,Y
0.627,0.368,0.318,0.188,0.0804,-11.182,1,0.0358,81.116,0.122,O
0.926,0.143,0.0722,0.787,0.111,-20.454,1,0.0405,69.929,0.105,O
0.402,0.376,0.451,4.13e-05,0.128,-8.276,1,0.0327,123.344,0.164,O
0.287,0.431,0.414,0.095,0.109,-10.311,1,0.0296,113.87,0.0436,O
0.0203,0.283,0.451,0.00318,0.0463,-8.585,1,0.0452,91.116,0.0683,Y
0.731,0.559,0.223,0.58,0.695,-18.63,0,0.029,65.682,0.0907,Y
0.196,0.562,0.539,0.66,0.115,-11.196,1,0.0317,86.967,0.284,Y
0.0179,0.525,0.788,0.0102,0.353,-7.618,0,0.0335,129.392,0.675,O
0.144,0.869,0.197,0.773,0.0861,-15.668,1,0.0415,103.985,0.0598,C
0.246,0.806,0.158,0.481,0.105,-19.399,0,0.0359,119.914,0.0894,O
0.0078,0.371,0.865,0.0031,0.114,-7.52,0,0.0479,170.181,0.474,O
0.696,0.517,0.165,0.437,0.124,-14.583,0,0.0409,79.555,0.0796,P
0.00069,0.794,0.712,0.0235,0.217,-6.97,0,0.0642,132.38,0.782,R
0.0517,0.41,0.276,0.59,0.105,-10.406,1,0.0279,84.158,0.104,Y
0.448,0.632,0.252,0.298,0.132,-12.451,1,0.0271,136.961,0.0682,Y
0.917,0.229,0.118,0.0691,0.0984,-19.632,1,0.0361,84.666,0.0759,Y
0.0659,0.63,0.627,0.825,0.148,-9.644,1,0.0234,111.534,0.504,C
0.911,0.295,0.332,0.966,0.0942,-13.429,1,0.0346,69.936,0.121,Y
0.711,0.426,0.0567,0.834,0.111,-20.204,1,0.0345,119.662,0.0603,Y
0.00628,0.57,0.993,0.00796,0.0876,-3.757,1,0.337,87.0,0.405,C
0.159,0.432,0.94,0,0.154,-4.099,0,0.374,80.084,0.225,R
0.003,0.464,0.949,0.000113,0.0808,-2.454,1,0.336,77.121,0.374,P
0.259,0.532,0.855,0,0.112,-3.014,0,0.301,136.902,0.534,P
0.104,0.6,0.982,0,0.343,-2.996,0,0.201,110.015,0.277,R
0.0481,0.603,0.944,0,0.342,-3.626,0,0.347,130.035,0.418,M
0.146,0.539,0.872,0,0.0968,-5.59,1,0.324,155.255,0.474,R
0.0292,0.747,0.788,0,0.148,-3.976,0,0.3,140.034,0.837,G
0.00415,0.385,0.931,0,0.361,-3.931,1,0.225,140.939,0.455,P
0.0301,0.368,0.95,4.59e-06,0.384,-4.521,1,0.329,130.568,0.616,M
0.0509,0.56,0.945,0,0.344,-2.768,1,0.328,82.657,0.344,R
0.0166,0.441,0.799,0,0.0633,-3.407,0,0.192,116.21,0.456,R
0.0567,0.681,0.88,0,0.0893,-3.895,1,0.227,124.885,0.38,R
0.0479,0.28,0.906,0.000187,0.381,-6.284,1,0.0472,176.548,0.452,Y
0.705,0.324,0.334,7.71e-06,0.126,-10.795,1,0.0286,113.279,0.191,Y
0.0849,0.263,0.895,0.0836,0.0938,-5.772,1,0.0509,129.025,0.663,Y
0.196,0.382,0.605,0,0.0994,-9.351,1,0.0292,141.065,0.147,Y
0.152,0.229,0.522,0.00373,0.366,-9.415,0,0.0364,137.436,0.0758,Y
0.412,0.489,0.28,0.465,0.0919,-12.688,1,0.0353,138.388,0.0975,Y
0.766,0.323,0.0503,0.237,0.0912,-18.326,1,0.0387,142.785,0.0838,Y
0.703,0.0847,0.0673,0.793,0.124,-20.377,1,0.044,177.737,0.244,Y
0.00579,0.427,0.687,0.0673,0.0774,-8.986,1,0.0302,86.876,0.292,Y
0.0457,0.514,0.666,0.346,0.315,-9.861,1,0.0284,125.39,0.645,Y
0.283,0.506,0.655,0.000176,0.134,-7.855,0,0.0439,131.6,0.285,Y
0.127,0.319,0.343,0.000127,0.109,-10.463,1,0.0298,141.006,0.0866,Y
